"version","task","concept","price","type","freshness"
843,1,2,"1","1","1"
843,1,3,"2","2","1"
843,2,1,"2","1","1"
843,2,2,"1","1","1"
843,2,3,"1","2","2"
843,3,1,"2","2","2"
843,3,2,"1","1","1"
843,3,3,"1","2","2"
843,4,1,"2","1","2"
843,4,2,"2","2","1"
843,4,3,"2","2","2"
843,5,1,"1","2","1"
843,5,2,"2","2","2"
843,5,3,"1","1","1"
843,6,1,"1","2","2"
843,6,2,"2","1","1"
843,6,3,"2","2","2"
844,1,1,"2","1","1"
844,1,2,"2","2","2"
844,1,3,"2","2","1"
844,2,1,"2","2","1"
844,2,2,"1","1","2"
844,2,3,"1","1","1"
844,3,1,"1","2","2"
844,3,2,"2","1","1"
844,3,3,"1","1","2"
844,4,1,"1","2","1"
844,4,2,"1","1","1"
844,4,3,"2","2","2"
844,5,1,"1","2","2"
844,5,2,"1","1","1"
844,5,3,"2","1","2"
844,6,1,"1","2","1"
844,6,2,"1","1","1"
844,6,3,"2","2","2"
845,1,1,"2","1","2"
845,1,2,"2","1","1"
845,1,3,"1","2","1"
845,2,1,"1","2","1"
845,2,2,"2","1","2"
845,2,3,"1","1","1"
845,3,1,"1","1","2"
845,3,2,"1","2","2"
845,3,3,"1","1","1"
845,4,1,"2","2","1"
845,4,2,"1","1","1"
845,4,3,"2","1","2"
845,5,1,"2","1","2"
845,5,2,"1","1","2"
845,5,3,"2","1","1"
845,6,1,"2","1","2"
845,6,2,"2","2","2"
845,6,3,"1","2","1"
846,1,1,"1","2","1"
846,1,2,"1","2","2"
846,1,3,"2","1","1"
846,2,1,"1","2","2"
846,2,2,"1","2","1"
846,2,3,"2","2","1"
846,3,1,"2","1","1"
846,3,2,"2","1","2"
846,3,3,"1","2","2"
846,4,1,"1","2","1"
846,4,2,"2","1","2"
846,4,3,"2","2","2"
846,5,1,"1","1","1"
846,5,2,"2","2","2"
846,5,3,"2","1","1"
846,6,1,"1","2","1"
846,6,2,"2","1","2"
846,6,3,"1","1","1"
847,1,1,"1","1","2"
847,1,2,"1","1","1"
847,1,3,"2","2","1"
847,2,1,"2","1","2"
847,2,2,"1","2","2"
847,2,3,"1","2","1"
847,3,1,"1","1","2"
847,3,2,"1","2","1"
847,3,3,"1","2","2"
847,4,1,"1","2","2"
847,4,2,"1","1","2"
847,4,3,"2","1","1"
847,5,1,"2","2","2"
847,5,2,"2","1","1"
847,5,3,"2","2","1"
847,6,1,"2","2","2"
847,6,2,"1","2","1"
847,6,3,"1","1","1"
848,1,1,"1","2","1"
848,1,2,"1","1","2"
848,1,3,"2","1","1"
848,2,1,"2","2","1"
848,2,2,"1","1","2"
848,2,3,"1","1","1"
848,3,1,"1","1","1"
848,3,2,"1","2","2"
848,3,3,"2","1","2"
848,4,1,"1","1","1"
848,4,2,"1","2","2"
848,4,3,"2","1","1"
848,5,1,"2","1","1"
848,5,2,"1","1","1"
848,5,3,"2","2","1"
848,6,1,"1","2","1"
848,6,2,"1","1","1"
848,6,3,"1","1","2"
849,1,1,"2","2","1"
849,1,2,"2","1","2"
849,1,3,"1","1","1"
849,2,1,"1","2","2"
849,2,2,"1","1","1"
849,2,3,"1","1","2"
849,3,1,"1","1","2"
849,3,2,"2","2","1"
849,3,3,"1","2","2"
849,4,1,"2","2","1"
849,4,2,"1","2","2"
849,4,3,"2","1","1"
849,5,1,"2","2","1"
849,5,2,"1","2","2"
849,5,3,"1","1","2"
849,6,1,"1","2","1"
849,6,2,"2","2","1"
849,6,3,"2","1","1"
850,1,1,"2","1","2"
850,1,2,"2","1","1"
850,1,3,"1","1","1"
850,2,1,"1","1","1"
850,2,2,"1","2","2"
850,2,3,"2","1","2"
850,3,1,"2","1","1"
850,3,2,"2","2","2"
850,3,3,"1","1","1"
850,4,1,"1","2","2"
850,4,2,"2","2","1"
850,4,3,"2","2","2"
850,5,1,"2","1","2"
850,5,2,"2","2","1"
850,5,3,"1","1","1"
850,6,1,"1","2","2"
850,6,2,"1","1","1"
850,6,3,"2","1","1"
851,1,1,"2","1","2"
851,1,2,"1","2","2"
851,1,3,"2","1","1"
851,2,1,"2","2","1"
851,2,2,"1","2","2"
851,2,3,"2","1","2"
851,3,1,"1","2","1"
851,3,2,"2","1","2"
851,3,3,"2","2","2"
851,4,1,"2","2","2"
851,4,2,"1","1","1"
851,4,3,"1","2","2"
851,5,1,"1","2","1"
851,5,2,"1","2","2"
851,5,3,"2","1","2"
851,6,1,"2","1","1"
851,6,2,"2","2","1"
851,6,3,"1","1","2"
852,1,1,"1","1","2"
852,1,2,"2","2","1"
852,1,3,"2","1","2"
852,2,1,"2","2","2"
852,2,2,"2","1","1"
852,2,3,"1","1","2"
852,3,1,"2","1","1"
852,3,2,"1","2","1"
852,3,3,"1","1","2"
852,4,1,"2","2","2"
852,4,2,"1","2","1"
852,4,3,"2","1","2"
852,5,1,"1","2","2"
852,5,2,"2","2","1"
852,5,3,"2","1","2"
852,6,1,"2","1","2"
852,6,2,"1","2","1"
852,6,3,"2","1","1"
853,1,1,"1","1","2"
853,1,2,"2","2","1"
853,1,3,"1","2","1"
853,2,1,"1","1","2"
853,2,2,"1","2","1"
853,2,3,"1","1","1"
853,3,1,"2","2","1"
853,3,2,"1","1","2"
853,3,3,"2","1","1"
853,4,1,"1","1","2"
853,4,2,"2","2","2"
853,4,3,"1","1","1"
853,5,1,"2","2","2"
853,5,2,"2","2","1"
853,5,3,"1","1","1"
853,6,1,"2","1","2"
853,6,2,"2","2","2"
853,6,3,"1","2","2"
854,1,1,"1","1","1"
854,1,2,"1","2","2"
854,1,3,"2","1","1"
854,2,1,"2","1","2"
854,2,2,"1","2","1"
854,2,3,"1","1","2"
854,3,1,"1","1","2"
854,3,2,"2","2","2"
854,3,3,"2","2","1"
854,4,1,"1","1","2"
854,4,2,"2","1","1"
854,4,3,"2","2","2"
854,5,1,"1","1","1"
854,5,2,"1","1","2"
854,5,3,"2","2","2"
854,6,1,"2","1","1"
854,6,2,"1","2","2"
854,6,3,"2","2","1"
855,1,1,"1","1","1"
855,1,2,"1","1","2"
855,1,3,"2","2","2"
855,2,1,"2","1","1"
855,2,2,"2","2","1"
855,2,3,"1","1","1"
855,3,1,"1","1","2"
855,3,2,"1","2","1"
855,3,3,"2","1","1"
855,4,1,"2","2","1"
855,4,2,"1","2","2"
855,4,3,"1","2","1"
855,5,1,"1","2","2"
855,5,2,"1","2","1"
855,5,3,"1","1","1"
855,6,1,"1","1","1"
855,6,2,"1","2","1"
855,6,3,"2","2","1"
856,1,1,"1","2","1"
856,1,2,"2","1","2"
856,1,3,"2","1","1"
856,2,1,"2","1","2"
856,2,2,"2","1","1"
856,2,3,"1","1","1"
856,3,1,"1","2","2"
856,3,2,"2","1","1"
856,3,3,"1","1","2"
856,4,1,"1","2","2"
856,4,2,"2","2","1"
856,4,3,"2","2","2"
856,5,1,"2","1","1"
856,5,2,"1","1","1"
856,5,3,"2","2","2"
856,6,1,"1","1","1"
856,6,2,"2","2","1"
856,6,3,"2","2","2"
857,1,1,"1","1","1"
857,1,2,"2","1","2"
857,1,3,"1","1","2"
857,2,1,"2","2","1"
857,2,2,"1","2","2"
857,2,3,"1","1","2"
857,3,1,"1","1","1"
857,3,2,"2","2","2"
857,3,3,"1","2","2"
857,4,1,"1","1","2"
857,4,2,"2","1","2"
857,4,3,"2","2","1"
857,5,1,"2","1","1"
857,5,2,"2","2","2"
857,5,3,"1","1","1"
857,6,1,"2","2","2"
857,6,2,"1","2","2"
857,6,3,"2","2","1"
858,1,1,"2","2","1"
858,1,2,"2","1","2"
858,1,3,"1","1","1"
858,2,1,"2","2","1"
858,2,2,"1","2","2"
858,2,3,"1","1","2"
858,3,1,"1","1","2"
858,3,2,"1","1","1"
858,3,3,"2","1","2"
858,4,1,"1","1","2"
858,4,2,"2","1","2"
858,4,3,"2","2","1"
858,5,1,"2","1","2"
858,5,2,"2","2","1"
858,5,3,"1","2","1"
858,6,1,"2","1","2"
858,6,2,"1","2","1"
858,6,3,"2","2","2"
859,1,1,"1","1","2"
859,1,2,"2","1","1"
859,1,3,"2","2","2"
859,2,1,"1","2","1"
859,2,2,"2","2","2"
859,2,3,"1","1","2"
859,3,1,"1","1","1"
859,3,2,"1","2","1"
859,3,3,"2","1","1"
859,4,1,"2","2","2"
859,4,2,"1","2","1"
859,4,3,"1","1","2"
859,5,1,"2","2","1"
859,5,2,"2","2","2"
859,5,3,"2","1","1"
859,6,1,"1","1","1"
859,6,2,"2","2","1"
859,6,3,"1","2","2"
860,1,1,"1","1","2"
860,1,2,"1","2","2"
860,1,3,"2","1","1"
860,2,1,"2","2","2"
860,2,2,"1","1","2"
860,2,3,"1","2","1"
860,3,1,"1","1","1"
860,3,2,"1","1","2"
860,3,3,"2","1","2"
860,4,1,"1","2","1"
860,4,2,"1","1","1"
860,4,3,"2","1","1"
860,5,1,"1","1","2"
860,5,2,"1","2","2"
860,5,3,"1","2","1"
860,6,1,"2","2","2"
860,6,2,"1","2","2"
860,6,3,"2","1","2"
861,1,1,"2","1","2"
861,1,2,"1","1","1"
861,1,3,"1","1","2"
861,2,1,"2","2","2"
861,2,2,"1","2","2"
861,2,3,"2","2","1"
861,3,1,"2","2","1"
861,3,2,"1","2","1"
861,3,3,"1","1","1"
861,4,1,"1","2","2"
861,4,2,"2","2","2"
861,4,3,"2","1","1"
861,5,1,"2","2","1"
861,5,2,"1","1","2"
861,5,3,"2","2","2"
861,6,1,"1","2","2"
861,6,2,"2","2","2"
861,6,3,"2","1","1"
862,1,1,"2","1","2"
862,1,2,"2","2","1"
862,1,3,"1","2","1"
862,2,1,"1","2","2"
862,2,2,"2","2","1"
862,2,3,"2","1","1"
862,3,1,"2","2","1"
862,3,2,"1","2","2"
862,3,3,"2","2","2"
862,4,1,"2","2","2"
862,4,2,"1","2","1"
862,4,3,"2","1","1"
862,5,1,"2","2","1"
862,5,2,"2","1","2"
862,5,3,"1","1","2"
862,6,1,"1","2","1"
862,6,2,"2","1","2"
862,6,3,"2","2","2"
863,1,1,"2","1","1"
863,1,2,"2","1","2"
863,1,3,"2","2","2"
863,2,1,"2","1","2"
863,2,2,"1","1","2"
863,2,3,"2","1","1"
863,3,1,"1","1","1"
863,3,2,"2","2","1"
863,3,3,"2","2","2"
863,4,1,"1","1","1"
863,4,2,"2","2","1"
863,4,3,"2","1","1"
863,5,1,"2","2","1"
863,5,2,"1","2","2"
863,5,3,"1","1","2"
863,6,1,"2","1","1"
863,6,2,"2","2","1"
863,6,3,"1","1","2"
864,1,1,"2","2","1"
864,1,2,"1","1","1"
864,1,3,"1","1","2"
864,2,1,"1","1","2"
864,2,2,"2","1","1"
864,2,3,"2","1","2"
864,3,1,"1","1","1"
864,3,2,"2","2","1"
864,3,3,"1","2","2"
864,4,1,"2","2","1"
864,4,2,"1","1","1"
864,4,3,"1","2","1"
864,5,1,"2","1","2"
864,5,2,"2","2","1"
864,5,3,"2","1","1"
864,6,1,"2","1","1"
864,6,2,"2","2","1"
864,6,3,"2","1","2"
865,1,1,"1","2","2"
865,1,2,"2","2","2"
865,1,3,"1","2","1"
865,2,1,"1","1","1"
865,2,2,"2","1","1"
865,2,3,"1","2","1"
865,3,1,"2","1","2"
865,3,2,"1","2","2"
865,3,3,"1","1","1"
865,4,1,"2","1","1"
865,4,2,"1","2","1"
865,4,3,"2","2","2"
865,5,1,"1","1","2"
865,5,2,"1","1","1"
865,5,3,"1","2","1"
865,6,1,"2","1","2"
865,6,2,"2","2","2"
865,6,3,"1","1","2"
866,1,1,"2","2","2"
866,1,2,"1","2","1"
866,1,3,"1","1","2"
866,2,1,"2","1","2"
866,2,2,"1","2","2"
866,2,3,"1","1","2"
866,3,1,"2","1","2"
866,3,2,"1","2","1"
866,3,3,"2","1","1"
866,4,1,"2","2","1"
866,4,2,"1","1","1"
866,4,3,"1","2","1"
866,5,1,"1","2","2"
866,5,2,"2","2","2"
866,5,3,"2","1","2"
866,6,1,"2","1","2"
866,6,2,"2","2","2"
866,6,3,"1","2","2"
867,1,1,"2","2","1"
867,1,2,"1","1","1"
867,1,3,"2","2","2"
867,2,1,"1","2","1"
867,2,2,"1","1","1"
867,2,3,"2","2","1"
867,3,1,"1","2","1"
867,3,2,"1","2","2"
867,3,3,"2","2","1"
867,4,1,"1","1","1"
867,4,2,"2","1","1"
867,4,3,"2","2","2"
867,5,1,"2","2","1"
867,5,2,"2","1","2"
867,5,3,"2","2","2"
867,6,1,"2","1","2"
867,6,2,"1","2","1"
867,6,3,"2","2","2"
868,1,1,"2","2","1"
868,1,2,"2","2","2"
868,1,3,"1","1","1"
868,2,1,"2","2","1"
868,2,2,"2","1","2"
868,2,3,"2","2","2"
868,3,1,"2","1","2"
868,3,2,"2","2","1"
868,3,3,"1","2","2"
868,4,1,"1","2","1"
868,4,2,"1","1","2"
868,4,3,"1","2","2"
868,5,1,"2","2","2"
868,5,2,"1","1","2"
868,5,3,"1","1","1"
868,6,1,"2","1","2"
868,6,2,"1","2","2"
868,6,3,"2","2","2"
869,1,1,"1","1","1"
869,1,2,"2","2","1"
869,1,3,"1","2","1"
869,2,1,"1","1","2"
869,2,2,"2","1","1"
869,2,3,"1","2","1"
869,3,1,"2","1","1"
869,3,2,"2","2","1"
869,3,3,"2","1","2"
869,4,1,"1","1","1"
869,4,2,"2","2","1"
869,4,3,"1","2","2"
869,5,1,"2","1","1"
869,5,2,"2","2","1"
869,5,3,"2","1","2"
869,6,1,"2","2","2"
869,6,2,"1","2","1"
869,6,3,"1","1","2"
870,1,1,"2","1","1"
870,1,2,"1","1","2"
870,1,3,"2","1","2"
870,2,1,"1","1","1"
870,2,2,"1","1","2"
870,2,3,"2","2","1"
870,3,1,"2","1","1"
870,3,2,"2","1","2"
870,3,3,"1","1","2"
870,4,1,"2","1","1"
870,4,2,"1","1","1"
870,4,3,"2","1","2"
870,5,1,"2","1","2"
870,5,2,"1","1","2"
870,5,3,"2","2","1"
870,6,1,"1","2","2"
870,6,2,"2","2","2"
870,6,3,"1","1","2"
871,1,1,"2","1","1"
871,1,2,"1","2","1"
871,1,3,"1","2","2"
871,2,1,"1","2","1"
871,2,2,"2","2","2"
871,2,3,"2","2","1"
871,3,1,"2","1","1"
871,3,2,"1","1","1"
871,3,3,"2","2","2"
871,4,1,"1","1","1"
871,4,2,"1","1","2"
871,4,3,"2","2","1"
871,5,1,"2","2","2"
871,5,2,"2","1","1"
871,5,3,"1","1","1"
871,6,1,"1","2","1"
871,6,2,"1","2","2"
871,6,3,"1","1","2"
872,1,1,"1","1","1"
872,1,2,"2","2","1"
872,1,3,"1","2","1"
872,2,1,"2","1","1"
872,2,2,"1","1","1"
872,2,3,"2","2","1"
872,3,1,"2","1","2"
872,3,2,"1","2","2"
872,3,3,"2","1","1"
872,4,1,"1","1","1"
872,4,2,"2","2","2"
872,4,3,"1","1","2"
872,5,1,"2","2","2"
872,5,2,"1","2","1"
872,5,3,"1","1","1"
872,6,1,"2","2","1"
872,6,2,"1","2","1"
872,6,3,"1","1","2"
873,1,1,"1","1","2"
873,1,2,"1","1","1"
873,1,3,"2","1","1"
873,2,1,"1","1","2"
873,2,2,"1","1","1"
873,2,3,"2","1","2"
873,3,1,"1","2","2"
873,3,2,"2","2","2"
873,3,3,"1","1","1"
873,4,1,"2","2","2"
873,4,2,"2","2","1"
873,4,3,"2","1","1"
873,5,1,"2","1","2"
873,5,2,"2","2","1"
873,5,3,"1","2","1"
873,6,1,"2","2","1"
873,6,2,"1","2","2"
873,6,3,"2","2","2"
874,1,1,"1","2","2"
874,1,2,"2","2","2"
874,1,3,"2","2","1"
874,2,1,"2","1","1"
874,2,2,"2","2","1"
874,2,3,"2","1","2"
874,3,1,"2","1","2"
874,3,2,"2","2","2"
874,3,3,"1","2","1"
874,4,1,"2","2","1"
874,4,2,"2","1","2"
874,4,3,"2","1","1"
874,5,1,"2","2","1"
874,5,2,"1","2","2"
874,5,3,"2","1","1"
874,6,1,"1","1","1"
874,6,2,"1","2","2"
874,6,3,"2","2","2"
875,1,1,"1","1","1"
875,1,2,"2","1","1"
875,1,3,"2","2","1"
875,2,1,"2","1","2"
875,2,2,"1","1","2"
875,2,3,"1","2","1"
875,3,1,"1","1","1"
875,3,2,"2","1","1"
875,3,3,"1","2","2"
875,4,1,"2","1","2"
875,4,2,"1","1","2"
875,4,3,"2","2","2"
875,5,1,"2","2","2"
875,5,2,"1","1","2"
875,5,3,"1","2","2"
875,6,1,"1","1","2"
875,6,2,"1","2","2"
875,6,3,"2","2","2"
876,1,1,"2","1","2"
876,1,2,"2","2","1"
876,1,3,"2","1","1"
876,2,1,"2","1","2"
876,2,2,"1","2","2"
876,2,3,"1","2","1"
876,3,1,"1","2","1"
876,3,2,"2","2","2"
876,3,3,"2","2","1"
876,4,1,"2","2","1"
876,4,2,"2","1","2"
876,4,3,"1","2","2"
876,5,1,"1","2","2"
876,5,2,"2","2","1"
876,5,3,"2","1","1"
876,6,1,"2","2","1"
876,6,2,"2","1","1"
876,6,3,"1","2","2"
877,1,1,"1","1","1"
877,1,2,"2","1","2"
877,1,3,"1","1","2"
877,2,1,"2","1","2"
877,2,2,"2","2","2"
877,2,3,"1","2","1"
877,3,1,"2","1","1"
877,3,2,"2","2","2"
877,3,3,"1","1","2"
877,4,1,"2","2","2"
877,4,2,"2","2","1"
877,4,3,"1","1","2"
877,5,1,"1","2","2"
877,5,2,"1","2","1"
877,5,3,"1","1","2"
877,6,1,"2","1","2"
877,6,2,"2","2","2"
877,6,3,"1","2","2"
878,1,1,"1","1","2"
878,1,2,"1","2","1"
878,1,3,"1","2","2"
878,2,1,"2","2","2"
878,2,2,"1","1","1"
878,2,3,"1","1","2"
878,3,1,"1","1","2"
878,3,2,"2","1","1"
878,3,3,"1","1","1"
878,4,1,"1","2","1"
878,4,2,"1","1","1"
878,4,3,"2","2","1"
878,5,1,"2","1","2"
878,5,2,"1","1","1"
878,5,3,"2","1","1"
878,6,1,"1","2","2"
878,6,2,"2","1","1"
878,6,3,"1","2","1"
879,1,1,"2","1","1"
879,1,2,"1","1","1"
879,1,3,"1","2","2"
879,2,1,"2","2","1"
879,2,2,"1","2","2"
879,2,3,"2","1","1"
879,3,1,"1","2","1"
879,3,2,"1","1","2"
879,3,3,"2","2","2"
879,4,1,"2","1","1"
879,4,2,"1","2","2"
879,4,3,"1","1","1"
879,5,1,"1","2","1"
879,5,2,"2","2","2"
879,5,3,"1","1","1"
879,6,1,"2","2","2"
879,6,2,"1","2","1"
879,6,3,"2","1","1"
880,1,1,"2","1","1"
880,1,2,"2","2","1"
880,1,3,"1","2","2"
880,2,1,"2","2","1"
880,2,2,"2","1","1"
880,2,3,"1","1","1"
880,3,1,"2","2","1"
880,3,2,"1","1","2"
880,3,3,"2","2","2"
880,4,1,"1","1","1"
880,4,2,"2","1","2"
880,4,3,"1","2","2"
880,5,1,"2","1","2"
880,5,2,"2","2","2"
880,5,3,"1","1","2"
880,6,1,"1","1","2"
880,6,2,"2","1","2"
880,6,3,"1","2","1"
881,1,1,"2","1","2"
881,1,2,"2","1","1"
881,1,3,"1","1","2"
881,2,1,"1","1","2"
881,2,2,"2","1","2"
881,2,3,"2","2","2"
881,3,1,"1","1","1"
881,3,2,"2","1","2"
881,3,3,"1","1","2"
881,4,1,"1","1","1"
881,4,2,"2","1","1"
881,4,3,"1","2","2"
881,5,1,"2","1","1"
881,5,2,"2","1","2"
881,5,3,"1","1","2"
881,6,1,"1","1","1"
881,6,2,"1","2","2"
881,6,3,"2","2","2"
882,1,1,"2","1","1"
882,1,2,"1","1","2"
882,1,3,"1","2","2"
882,2,1,"1","1","2"
882,2,2,"1","2","2"
882,2,3,"1","1","1"
882,3,1,"2","2","1"
882,3,2,"1","2","2"
882,3,3,"2","2","2"
882,4,1,"2","1","1"
882,4,2,"1","1","2"
882,4,3,"2","2","2"
882,5,1,"1","1","1"
882,5,2,"1","2","1"
882,5,3,"2","1","1"
882,6,1,"1","2","1"
882,6,2,"2","2","2"
882,6,3,"1","2","2"
883,1,1,"1","2","1"
883,1,2,"2","1","1"
883,1,3,"1","1","1"
883,2,1,"2","2","1"
883,2,2,"2","1","2"
883,2,3,"1","2","2"
883,3,1,"2","1","1"
883,3,2,"2","2","1"
883,3,3,"1","1","2"
883,4,1,"2","1","2"
883,4,2,"1","2","1"
883,4,3,"1","1","1"
883,5,1,"1","1","2"
883,5,2,"1","2","1"
883,5,3,"2","1","2"
883,6,1,"1","1","2"
883,6,2,"2","2","1"
883,6,3,"2","1","2"
884,1,1,"1","1","1"
884,1,2,"2","2","1"
884,1,3,"2","2","2"
884,2,1,"2","2","1"
884,2,2,"1","1","2"
884,2,3,"2","2","2"
884,3,1,"1","1","1"
884,3,2,"1","2","1"
884,3,3,"2","2","1"
884,4,1,"1","2","1"
884,4,2,"1","1","2"
884,4,3,"2","1","2"
884,5,1,"1","2","2"
884,5,2,"1","2","1"
884,5,3,"1","1","1"
884,6,1,"1","1","2"
884,6,2,"2","2","2"
884,6,3,"1","2","1"
885,1,1,"2","2","1"
885,1,2,"1","1","2"
885,1,3,"2","2","2"
885,2,1,"2","2","2"
885,2,2,"1","1","2"
885,2,3,"1","2","2"
885,3,1,"2","2","1"
885,3,2,"2","2","2"
885,3,3,"1","1","1"
885,4,1,"1","2","1"
885,4,2,"1","1","1"
885,4,3,"2","2","1"
885,5,1,"1","1","1"
885,5,2,"1","1","2"
885,5,3,"2","1","2"
885,6,1,"1","1","2"
885,6,2,"2","2","1"
885,6,3,"2","1","2"
886,1,1,"1","1","1"
886,1,2,"1","1","2"
886,1,3,"2","1","1"
886,2,1,"2","1","2"
886,2,2,"1","1","2"
886,2,3,"2","2","2"
886,3,1,"2","1","1"
886,3,2,"2","1","2"
886,3,3,"1","1","1"
886,4,1,"1","2","1"
886,4,2,"2","1","2"
886,4,3,"2","2","2"
886,5,1,"1","1","1"
886,5,2,"1","1","2"
886,5,3,"1","2","1"
886,6,1,"1","1","1"
886,6,2,"2","2","1"
886,6,3,"2","2","2"
887,1,1,"1","1","2"
887,1,2,"1","1","1"
887,1,3,"2","2","1"
887,2,1,"2","2","2"
887,2,2,"2","1","2"
887,2,3,"1","1","1"
887,3,1,"1","2","1"
887,3,2,"2","1","1"
887,3,3,"2","2","2"
887,4,1,"2","2","2"
887,4,2,"2","2","1"
887,4,3,"1","2","2"
887,5,1,"1","2","1"
887,5,2,"2","2","2"
887,5,3,"2","1","2"
887,6,1,"1","1","2"
887,6,2,"1","2","1"
887,6,3,"2","2","2"
888,1,1,"1","2","1"
888,1,2,"2","1","1"
888,1,3,"2","2","1"
888,2,1,"1","1","1"
888,2,2,"2","1","1"
888,2,3,"1","1","2"
888,3,1,"1","1","1"
888,3,2,"2","2","2"
888,3,3,"1","2","1"
888,4,1,"1","1","1"
888,4,2,"2","1","1"
888,4,3,"1","2","2"
888,5,1,"1","2","2"
888,5,2,"1","1","1"
888,5,3,"1","2","1"
888,6,1,"2","2","2"
888,6,2,"2","2","1"
888,6,3,"1","2","1"
889,1,1,"2","1","1"
889,1,2,"1","2","2"
889,1,3,"1","2","1"
889,2,1,"1","2","1"
889,2,2,"2","1","1"
889,2,3,"1","2","2"
889,3,1,"1","1","1"
889,3,2,"2","2","1"
889,3,3,"2","2","2"
889,4,1,"1","1","2"
889,4,2,"1","2","1"
889,4,3,"2","2","2"
889,5,1,"2","2","2"
889,5,2,"1","1","2"
889,5,3,"1","1","1"
889,6,1,"2","2","1"
889,6,2,"2","1","1"
889,6,3,"2","1","2"
890,1,1,"2","2","2"
890,1,2,"1","1","1"
890,1,3,"1","1","2"
890,2,1,"1","2","2"
890,2,2,"2","2","2"
890,2,3,"2","2","1"
890,3,1,"2","2","1"
890,3,2,"2","1","2"
890,3,3,"2","1","1"
890,4,1,"2","1","2"
890,4,2,"2","1","1"
890,4,3,"1","2","1"
890,5,1,"1","2","2"
890,5,2,"1","1","1"
890,5,3,"2","2","2"
890,6,1,"1","1","1"
890,6,2,"1","2","1"
890,6,3,"2","1","1"
891,1,1,"1","2","2"
891,1,2,"2","1","2"
891,1,3,"1","1","2"
891,2,1,"1","1","1"
891,2,2,"1","2","2"
891,2,3,"1","1","2"
891,3,1,"1","2","2"
891,3,2,"2","2","1"
891,3,3,"2","1","1"
891,4,1,"2","1","2"
891,4,2,"1","1","2"
891,4,3,"1","2","2"
891,5,1,"1","2","2"
891,5,2,"2","1","1"
891,5,3,"1","1","1"
891,6,1,"2","2","2"
891,6,2,"1","2","1"
891,6,3,"2","2","1"
892,1,1,"1","2","2"
892,1,2,"2","2","1"
892,1,3,"2","2","2"
892,2,1,"1","2","1"
892,2,2,"2","1","1"
892,2,3,"1","2","2"
892,3,1,"1","2","1"
892,3,2,"2","1","1"
892,3,3,"2","2","2"
892,4,1,"1","2","2"
892,4,2,"1","1","2"
892,4,3,"1","2","1"
892,5,1,"1","2","1"
892,5,2,"1","1","1"
892,5,3,"2","2","1"
892,6,1,"2","1","2"
892,6,2,"1","1","1"
892,6,3,"2","2","1"
893,1,1,"1","1","1"
893,1,2,"1","2","1"
893,1,3,"1","2","2"
893,2,1,"1","2","1"
893,2,2,"2","1","2"
893,2,3,"1","1","1"
893,3,1,"2","2","1"
893,3,2,"1","1","1"
893,3,3,"2","1","2"
893,4,1,"1","1","1"
893,4,2,"2","1","1"
893,4,3,"1","1","2"
893,5,1,"1","1","1"
893,5,2,"1","2","1"
893,5,3,"2","2","2"
893,6,1,"1","2","2"
893,6,2,"1","2","1"
893,6,3,"2","1","2"
894,1,1,"1","2","1"
894,1,2,"2","2","2"
894,1,3,"1","1","2"
894,2,1,"1","1","1"
894,2,2,"2","2","1"
894,2,3,"1","1","2"
894,3,1,"2","2","2"
894,3,2,"2","2","1"
894,3,3,"2","1","1"
894,4,1,"2","1","2"
894,4,2,"1","1","2"
894,4,3,"1","1","1"
894,5,1,"1","1","2"
894,5,2,"1","2","1"
894,5,3,"2","1","1"
894,6,1,"1","2","1"
894,6,2,"2","2","1"
894,6,3,"2","1","1"
895,1,1,"1","1","1"
895,1,2,"2","2","1"
895,1,3,"2","1","2"
895,2,1,"2","1","1"
895,2,2,"1","2","1"
895,2,3,"1","1","1"
895,3,1,"2","1","1"
895,3,2,"1","1","2"
895,3,3,"2","2","1"
895,4,1,"2","2","2"
895,4,2,"1","1","1"
895,4,3,"2","1","1"
895,5,1,"2","1","1"
895,5,2,"2","2","1"
895,5,3,"1","1","1"
895,6,1,"1","2","1"
895,6,2,"2","1","1"
895,6,3,"1","1","1"
896,1,1,"1","2","2"
896,1,2,"1","2","1"
896,1,3,"2","2","1"
896,2,1,"1","1","1"
896,2,2,"1","2","2"
896,2,3,"2","2","2"
896,3,1,"1","2","1"
896,3,2,"2","2","1"
896,3,3,"1","2","2"
896,4,1,"1","1","1"
896,4,2,"2","1","2"
896,4,3,"1","2","1"
896,5,1,"1","1","2"
896,5,2,"1","1","1"
896,5,3,"1","2","1"
896,6,1,"2","1","2"
896,6,2,"2","2","1"
896,6,3,"2","2","2"
897,1,1,"2","1","1"
897,1,2,"2","1","2"
897,1,3,"2","2","1"
897,2,1,"2","1","1"
897,2,2,"1","2","1"
897,2,3,"2","1","2"
897,3,1,"1","2","2"
897,3,2,"1","2","1"
897,3,3,"1","1","1"
897,4,1,"2","1","2"
897,4,2,"1","1","2"
897,4,3,"2","1","1"
897,5,1,"1","1","1"
897,5,2,"1","2","1"
897,5,3,"1","1","2"
897,6,1,"1","2","2"
897,6,2,"1","1","1"
897,6,3,"2","2","2"
898,1,1,"2","1","1"
898,1,2,"1","2","2"
898,1,3,"2","2","2"
898,2,1,"1","1","2"
898,2,2,"2","1","2"
898,2,3,"2","1","1"
898,3,1,"2","2","2"
898,3,2,"1","2","1"
898,3,3,"2","1","1"
